source_id,target_id,distance
16,96,570.075504
16,97,586.198739
16,98,625.672048
16,99,652.624398
17,18,55.625527
17,19,153.717835
17,20,541.391501
17,21,437.775857
17,22,357.328413
17,23,300.788519
17,24,219.675568
17,25,144.831059
17,26,117.064048
17,27,94.913190
17,28,134.280672
17,29,179.906390
17,30,533.618774
17,31,469.704592
17,32,376.841171
17,33,349.471582
17,34,253.346860
17,35,229.613327
17,36,180.709322
17,37,161.101974
17,38,200.525201
17,39,232.270043
17,40,550.455434
17,41,493.095204
17,42,430.289957
17,43,375.277878
17,44,296.181810
17,45,263.129988
17,46,263.760134
17,47,245.705344
17,48,277.151113
17,49,267.613147
17,50,571.162273
17,51,516.196397
17,52,442.350279
17,53,416.794454
17,54,338.233091
17,55,307.508368
17,56,295.219472
17,57,282.988306
17,58,312.040838
17,59,346.124607
17,60,631.521442
17,61,568.303743
17,62,494.502332
17,63,473.834183
17,64,439.601801
17,65,408.061257
17,66,381.533412
17,67,380.209990
17,68,379.235217
17,69,423.694020
17,70,634.422601
17,71,602.081502
17,72,550.433993
17,73,511.974732
17,74,499.176112
17,75,482.992072
17,76,433.230475
17,77,471.024361
17,78,463.894745
17,79,499.900792
17,80,733.447737
17,81,687.326855
17,82,611.949047
17,83,603.510666
17,84,552.187291
17,85,528.415992
17,86,541.600781
17,87,529.645013
17,88,563.778951
17,89,564.831964
17,90,764.800381
17,91,717.387237
17,92,669.479692
17,93,651.743618
17,94,630.768098
17,95,616.818609
17,96,594.326851
17,97,600.595380
17,98,631.361152
17,99,645.416135
18,19,98.202933
18,20,596.554664
18,21,492.364261
18,22,411.313821
18,23,355.222999
18,24,272.484216
18,25,193.350570
18,26,152.540565
18,27,100.277172
18,28,105.590189
18,29,132.023628
18,30,587.134355
18,31,521.570381
18,32,427.634390
18,33,398.599863
18,34,297.560183
18,35,269.587844
18,36,202.216943
18,37,156.234809
18,38,177.378443
18,39,189.605294
18,40,600.556227
18,41,542.432461
18,42,476.822284
18,43,420.535558
18,44,337.280311
18,45,295.229079
18,46,283.150957
18,47,248.554525
18,48,257.837243
18,49,234.989884
18,50,619.038462
18,51,559.847285
18,52,485.763621
18,53,456.586661
18,54,371.239358
18,55,331.294645
18,56,309.336087
18,57,277.450148
18,58,299.985164
18,59,315.435447
18,60,675.418287
18,61,611.041734
18,62,531.774058
18,63,508.393454
18,64,466.538214
18,65,423.839915
18,66,392.123450
18,67,374.013461
18,68,367.206438
18,69,399.773077
18,70,675.231899
18,71,639.236296
18,72,583.939003
18,73,541.025754
18,74,520.013765
18,75,496.639036
18,76,440.467822
18,77,469.376415
18,78,449.717434
18,79,482.049373
18,80,771.028549
18,81,721.677564
18,82,643.647381
18,83,629.239307
18,84,571.751829
18,85,540.780938
18,86,546.646388
18,87,525.062529
18,88,553.594622
18,89,545.307708
18,90,800.577432
18,91,748.714192
18,92,695.944150
18,93,674.213052
18,94,644.715719
18,95,626.606968
18,96,595.784574
18,97,596.432892
18,98,621.992929
18,99,628.798965
19,20,693.044032
19,21,587.784205
19,22,505.832595
19,23,450.641123
19,24,365.907599
19,25,282.998528
19,26,231.554779
19,27,159.829330
19,28,112.155123
19,29,70.876603
19,30,680.446954
19,31,612.240911
19,32,517.050314
19,33,485.738446
19,34,379.372169
19,35,346.721054
19,36,260.326371
19,37,185.392268
19,38,168.895925
19,39,131.469439
19,40,688.024845
19,41,628.918953
19,42,559.369191
19,43,501.749018
19,44,413.972311
19,45,360.941409
19,46,331.630770
19,47,274.861551
19,48,243.968078
19,49,195.754097
19,50,702.776890
19,51,637.200612
19,52,563.455622
19,53,529.158338
19,54,435.558934
19,55,383.578410
19,56,348.265292
19,57,286.894274
19,58,295.782471
19,59,273.129534
19,60,752.354134
19,61,686.533142
19,62,599.417551
19,63,572.139467
19,64,519.207077
19,65,460.073005
19,66,421.192309
19,67,375.448676
19,68,358.468816
19,69,366.737664
19,70,747.130038
19,71,705.503560
19,72,644.949842
19,73,595.559845
19,74,561.759062
19,75,527.186516
19,76,462.098410
19,77,474.773220
19,78,433.256057
19,79,457.624620
19,80,836.956467
19,81,782.632412
19,82,701.024125
19,83,677.049400
19,84,610.370009
19,85,568.101096
19,86,561.420938
19,87,523.588916
19,88,541.324951
19,89,516.007817
19,90,863.308410
19,91,804.436572
19,92,744.130560
19,93,716.032211
19,94,672.684234
19,95,647.824480
19,96,603.240254
19,97,593.985382
19,98,609.706503
19,99,603.162470
20,21,109.041004
20,22,192.223034
20,23,243.331527
20,24,330.646028
20,25,416.839434
20,26,479.117141
20,27,555.192655
20,28,626.678501
20,29,698.517037
20,30,83.438032
20,31,146.979216
20,32,216.733893
20,33,255.097017
20,34,357.653050
20,35,397.492315
20,36,500.628134
20,37,583.982714
20,38,650.120446
20,39,728.594666
20,40,182.500776
20,41,196.146076
20,42,254.483238
20,43,287.571496
20,44,358.482658
20,45,431.465726
20,46,502.946206
20,47,577.815659
20,48,680.378753
20,49,723.255872
20,50,235.361455
20,51,296.201773
20,52,296.140822
20,53,342.018210
20,54,412.179515
20,55,478.445395
20,56,534.060425
20,57,626.405376
20,58,669.298662
20,59,773.521450
20,60,331.454293
20,61,323.594023
20,62,378.120284
20,63,404.873266
20,64,472.175433
20,65,551.972264
20,66,578.021993
20,67,676.695746
20,68,707.255790
20,69,798.865073
20,70,380.798729
20,71,416.164855
20,72,439.617640
20,73,473.801325
20,74,546.187077
20,75,598.306150
20,76,621.643007
20,77,700.814551
20,78,773.675777
20,79,820.972666
20,80,484.350852
20,81,497.630966
20,82,488.094894
20,83,549.059888
20,84,582.203171
20,85,631.310290
20,86,695.832036
20,87,757.182718
20,88,818.724623
20,89,880.390375
20,90,529.327492
20,91,553.308996
20,92,578.730644
20,93,609.739690
20,94,677.535505
20,95,704.715901
20,96,756.664894
20,97,802.821145
20,98,862.870603
20,99,924.589939
21,22,83.469633
21,23,137.185119
21,24,223.125777
21,25,309.003984
21,26,370.631900
21,27,447.004704
21,28,518.370046
21,29,590.759236
21,30,104.258804
21,31,89.798303
21,32,116.056967
21,33,152.431460
21,34,249.651445
21,35,289.268365
21,36,391.806077
21,37,474.944567
21,38,541.079541
21,39,619.819235
21,40,172.065931
21,41,149.587602
21,42,176.494524
21,43,193.996710
21,44,254.320677
21,45,325.800828
21,46,397.298029
21,47,470.366822
21,48,572.179415
21,49,614.277771
21,50,220.599867
21,51,246.200992
21,52,221.430305
21,53,259.016930
21,54,314.111217
21,55,376.360388
21,56,430.036605
21,57,519.588513
21,58,562.686242
21,59,665.327948
21,60,317.357621
21,61,287.803817
21,62,312.131215
21,63,331.512600
21,64,387.387839
21,65,458.089079
21,66,479.933202
21,67,573.899097
21,68,603.026509
21,69,693.247445
21,70,356.158886
21,71,374.552698
21,72,380.692600
21,73,402.363035
21,74,465.661386
21,75,511.039401
21,76,526.610232
21,77,604.620796
21,78,672.162776
21,79,719.443682
21,80,467.870065
21,81,464.952077
21,82,437.425552
21,83,487.766139
21,84,507.159284
21,85,547.686003
21,86,608.225335
21,87,663.017404
21,88,723.270164
21,89,780.311798
21,90,511.875628
21,91,517.918419
21,92,527.448659
21,93,550.062388
21,94,605.160740
21,95,626.952470
21,96,670.303855
21,97,712.881190
21,98,771.002658
21,99,828.728633
22,23,57.757700
22,24,140.238421
22,25,225.759205
22,26,287.163394
22,27,363.578984
22,28,434.915229
22,29,507.446206
22,30,176.733631
22,31,124.179904
22,32,71.422343
22,33,92.907873
22,34,170.857976
22,35,209.529706
22,36,310.082769
22,37,392.003888
22,38,458.225560
22,39,536.407403
22,40,214.222510
22,41,169.909239
22,42,155.784773
22,43,146.887008
22,44,183.757417
22,45,250.959284
22,46,321.759668
22,47,391.407314
22,48,491.641884
22,49,531.851383
22,50,252.166142
22,51,245.627974
22,52,197.513153
22,53,220.613069
22,54,251.739478
22,55,306.604063
22,56,356.764477
22,57,441.539627
22,58,484.834152
22,59,584.698992
22,60,339.998083
22,61,295.665125
22,62,289.430830
22,63,299.605843
22,64,339.940396
22,65,398.000115
22,66,414.268850
22,67,501.379618
22,68,528.462276
22,69,616.524554
22,70,368.200167
22,71,371.377410
22,72,361.179109
22,73,369.219484
22,74,420.825665
22,75,457.822791
22,76,464.175266
22,77,540.062460
22,78,600.819962
22,79,647.896998
22,80,481.215836
22,81,465.452006
22,82,423.265046
22,83,461.967286
22,84,467.174419
22,85,497.879244
22,86,553.299638
22,87,600.347623
22,88,658.770238
22,89,710.277735
22,90,523.065718
22,91,514.462122
22,92,509.884936
22,93,524.215813
22,94,566.025983
22,95,582.103066
22,96,616.069618
22,97,654.483593
22,98,710.159578
22,99,763.276252
23,24,87.884650
23,25,174.080869
23,26,237.502512
23,27,312.641301
23,28,384.235046
23,29,455.366977
23,30,234.265417
23,31,179.925358
23,32,106.874815
23,33,108.074909
23,34,142.192773
23,35,176.421105
23,36,269.308499
23,37,346.322955
23,38,412.588433
23,39,487.384388
23,40,268.800310
23,41,220.299151
23,42,189.984996
23,43,163.533126
23,44,169.376286
23,45,225.908758
23,46,293.519682
23,47,356.000643
23,48,452.200397
23,49,487.440580
23,50,303.262932
23,51,284.394063
23,52,226.125303
23,53,237.407043
23,54,243.859614
23,55,287.337142
23,56,331.340846
23,57,407.301063
23,58,450.568755
23,59,544.611692
23,60,386.372884
23,61,336.724647
23,62,313.914662
23,63,317.338819
23,64,343.741753
23,65,388.035296
23,66,397.754678
23,67,475.067830
23,68,499.033286
23,69,583.282819
23,70,409.606230
23,71,405.124262
23,72,385.493553
23,73,383.863001
23,74,424.916514
23,75,453.674122
23,76,450.542184
23,77,523.154959
23,78,575.262276
23,79,621.777600
23,80,521.705053
23,81,499.616615
23,82,449.621174
23,83,479.996550
23,84,474.457285
23,85,496.283097
23,86,546.227694
23,87,584.951161
23,88,640.937359
23,89,685.719603
23,90,562.096382
23,91,545.825404
23,92,532.741551
23,93,541.297533
23,94,572.632418
23,95,583.817304
23,96,609.031166
23,97,643.075026
23,98,695.884656
23,99,743.783863
24,25,86.259261
24,26,149.708929
24,27,224.798400
24,28,296.382484
24,29,367.876176
24,30,314.781383
24,31,250.258560
24,32,159.367791
24,33,137.780651
24,34,90.671922
24,35,109.976871
24,36,187.213704
24,37,259.740782
24,38,325.835428
24,39,399.544201
24,40,333.131517
24,41,277.732440
24,42,224.887187
24,43,178.397568
24,44,135.793692
24,45,166.656009
24,46,225.529128
24,47,277.826751
24,48,369.344193
24,49,401.130984
24,50,358.617021
24,51,318.139379
24,52,248.610216
24,53,240.941138
24,54,209.122522
24,55,232.070857
24,56,265.618435
24,57,329.611280
24,58,372.377535
24,59,460.855417
24,60,429.712723
24,61,371.843272
24,62,322.919917
24,63,315.598032
24,64,319.154356
24,65,341.334484
24,66,341.709535
24,67,405.134630
24,68,425.341281
24,69,505.095235
24,70,442.888499
24,71,425.055074
24,72,390.620600
24,73,373.838645
24,74,397.267279
24,75,413.140983
24,76,396.971713
24,77,463.917177
24,78,505.060105
24,79,550.574489
24,80,550.738695
24,81,517.668517
24,82,455.793684
24,83,471.917953
24,84,450.036954
24,85,458.303415
24,86,499.575004
24,87,526.759730
24,88,579.114421
24,89,615.774242
24,90,587.703197
24,91,558.051153
24,92,531.064647
24,93,530.231371
24,94,544.968614
24,95,548.820101
24,96,561.442251
24,97,589.283987
24,98,637.926493
24,99,679.176127
25,26,64.693881
25,27,138.560485
25,28,210.155539
25,29,281.766751
25,30,398.035784
25,31,329.340541
25,32,234.609158
25,33,205.315980
25,34,110.833846
25,35,96.347332
25,36,118.616364
25,37,177.549543
25,38,242.773117
25,39,313.719596
25,40,407.211870
25,41,349.144010
25,42,285.487345
25,43,230.930392
25,44,157.032859
25,45,145.940511
25,46,181.081207
25,47,212.054607
25,48,293.214866
25,49,318.629929
25,50,426.484661
25,51,372.431041
25,52,298.951688
25,53,277.308680
25,54,212.638049
25,55,206.349948
25,56,221.202182
25,57,262.927556
25,58,303.880399
25,59,382.451314
25,60,487.445713
25,61,425.037647
25,62,357.518951
25,63,341.234097
25,64,322.215473
25,65,317.776834
25,66,306.238811
25,67,348.247619
25,68,362.615433
25,69,434.772804
25,70,492.554808
25,71,464.359450
25,72,418.410042
25,73,388.318187
25,74,392.622490
25,75,393.460870
25,76,362.215843
25,77,419.871590
25,78,445.837913
25,79,489.397485
25,80,594.576831
25,81,552.803659
25,82,482.086004
25,83,484.313610
25,84,446.675701
25,85,439.883184
25,86,469.963695
25,87,482.634767
25,88,529.596329
25,89,555.532274
25,90,627.973535
25,91,587.124210
25,92,547.914498
25,93,538.005734
25,94,535.356862
25,95,531.197467
25,96,529.328688
25,97,549.369731
25,98,592.315351
25,99,625.024016
26,27,77.030659
26,28,147.842731
26,29,221.478188
26,30,456.018601
26,31,384.013779
26,32,288.071124
26,33,255.142855
26,34,147.874457
26,35,117.257198
26,36,74.074798
26,37,113.531389
26,38,178.226849
26,39,249.894351
26,40,457.053997
26,41,397.674050
26,42,327.955571
26,43,270.597411
26,44,185.044582
26,45,146.079271
26,46,153.664320
26,47,161.271841
26,48,232.081102
26,49,254.157431
26,50,471.264854
26,51,408.187347
26,52,334.123707
26,53,304.046278
26,54,221.398075
26,55,192.796411
26,56,189.773749
26,57,209.504967
26,58,248.141694
26,59,319.549672
26,60,523.732120
26,61,458.916230
26,62,379.729445
26,63,357.629310
26,64,322.917167
26,65,298.103020
26,66,277.450709
26,67,300.741024
26,68,310.342987
26,69,376.424752
26,70,522.701490
26,71,487.298763
26,72,433.928455
26,73,394.930459
26,74,384.772350
26,75,374.052152
26,76,331.944277
26,77,380.911580
26,78,395.088267
26,79,436.848210
26,80,618.997462
26,81,571.181457
26,82,495.062289
26,83,486.905501
26,84,438.291993
26,85,420.210365
26,86,441.100745
26,87,442.580425
26,88,484.998002
26,89,503.151640
26,90,649.310734
26,91,600.474937
26,92,552.673477
26,93,536.130744
26,94,520.465530
26,95,510.342821
26,96,497.609482
26,97,511.590519
26,98,549.947491
26,99,576.382240
27,28,71.598591
27,29,144.448507
27,30,533.049136
27,31,460.771776
27,32,364.756792
27,33,331.202931
27,34,221.943187
27,35,187.582499
27,36,104.076754
27,37,66.700252
27,38,116.849251
27,39,176.053735
27,40,532.496333
27,41,472.822150
27,42,401.130460
27,43,343.156467
27,44,254.415398
27,45,202.242752
27,46,183.249298
27,47,152.159936
27,48,186.863020
27,49,191.063589
27,50,544.701760
27,51,477.453051
27,52,403.801029
27,53,369.445799
27,54,277.709427
27,55,232.398779
27,56,209.153050
27,57,188.075781
27,58,217.970513
27,59,264.341840
27,60,592.543172
27,61,526.705870
27,62,440.840718
27,63,414.950035
27,64,368.277049
27,65,323.618499
27,66,292.791135
27,67,285.303674
27,68,284.893468
27,69,334.544846
27,70,587.678984
27,71,547.552335
27,72,489.206725
27,73,443.538355
27,74,419.916161
27,75,396.741252
27,76,342.444887
27,77,376.782474
27,78,369.853834
27,79,406.977246
27,80,679.282843
27,81,627.139520
27,82,547.408167
27,83,530.130384
27,84,471.512789
27,85,441.190213
27,86,449.836903
27,87,434.941023
27,88,468.947068
27,89,472.419601
27,90,707.031978
27,91,651.996454
27,92,596.998914
27,93,574.254484
27,94,544.865719
27,95,527.843756
27,96,501.127118
27,97,505.990088
27,98,536.465473
27,99,551.745344
28,29,75.619876
28,30,603.290313
28,31,529.903111
28,32,433.847516
28,33,399.311581
28,34,288.532870
28,35,251.902115
28,36,155.091506
28,37,73.485211
28,38,71.974145
28,39,105.624323
28,40,599.234031
28,41,539.271339
28,42,465.461150
28,43,407.192287
28,44,316.598762
28,45,256.557308
28,46,220.770225
28,47,163.283106
28,48,152.725304
28,49,133.373819
28,50,608.792932
28,51,537.258386
28,52,464.519547
28,53,426.512337
28,54,329.076469
28,55,273.134396
28,56,236.127765
28,57,180.719544
28,58,197.603265
28,59,212.513527
28,60,651.297738
28,61,584.722987
28,62,493.160289
28,63,464.198342
28,64,408.103742
28,65,348.084505
28,66,310.003797
28,67,274.512333
28,68,264.099909
28,69,294.394147
28,70,642.513553
28,71,598.042244
28,72,535.625339
28,73,484.610851
28,74,449.607289
28,75,416.062066
28,76,352.869672
28,77,372.318786
28,78,345.289190
28,79,376.669469
28,80,728.934974
28,81,672.906984
28,82,590.474800
28,83,565.038444
28,84,498.368567
28,85,457.741808
28,86,455.022745
28,87,425.278451
28,88,450.429791
28,89,439.736525
28,90,754.001565
28,91,693.344200
28,92,632.107051
28,93,603.914735
28,94,562.401580
28,95,539.360958
28,96,500.283069
28,97,496.534616
28,98,519.008159
28,99,523.492565
29,30,677.494093
29,31,604.841057
29,32,508.783103
29,33,474.586717
29,34,364.041072
29,35,327.521963
29,36,229.593800
29,37,143.168172
29,38,107.374878
29,39,62.458687
29,40,674.799102
29,41,614.855778
29,42,541.050332
29,43,482.775262
29,44,392.065901
29,45,330.709253
29,46,289.810905
29,47,222.525045
29,48,176.313392
29,49,124.882961
29,50,684.340523
29,51,612.075983
29,52,539.611233
29,53,500.756972
29,54,401.887794
29,55,342.423003
29,56,299.820660
29,57,225.944121
29,58,229.676180
29,59,202.627733
29,60,725.730073
29,61,658.999281
29,62,565.611919
29,63,535.494474
29,64,475.300895
29,65,407.361193
29,66,365.545040
29,67,309.697584
29,68,290.255443
29,69,295.877962
29,70,715.622486
29,71,669.439731
29,72,605.331752
29,73,551.869001
29,74,510.596405
29,75,470.668888
29,76,402.419350
29,77,409.160101
29,78,363.234876
29,79,386.857903
29,80,799.659113
29,81,741.819550
29,82,658.245075
29,83,628.258355
29,84,557.005515
29,85,509.691047
29,86,498.142104
29,87,455.862977
29,88,471.543301
29,89,445.138682
29,90,823.337581
29,91,759.774388
29,92,695.062849
29,93,663.530322
29,94,613.763805
29,95,586.321329
29,96,537.412000
29,97,525.756078
29,98,539.777561
29,99,532.293220
30,31,81.305618
30,32,172.171803
30,33,209.956157
30,34,320.468794
30,35,360.293319
30,36,465.612174
30,37,553.011805
30,38,617.987967
30,39,701.154489
30,40,99.267308
30,41,117.455183
30,42,186.011518
30,43,229.099212
30,44,310.936029
30,45,385.229115
30,46,455.430506
30,47,534.535867
30,48,639.369250
30,49,688.294176
30,50,152.366242
30,51,214.938329
30,52,223.735677
30,53,272.874513
30,54,354.141768
30,55,424.556569
30,56,482.692279
30,57,580.583731
30,58,622.521325
30,59,731.892304
30,60,249.415561
30,61,240.269325
30,62,299.952387
30,63,329.180548
30,64,401.569918
30,65,487.358550
30,66,517.476602
30,67,621.754381
30,68,654.658263
30,69,748.677860
30,70,297.736055
30,71,332.927672
30,72,358.768936
30,73,396.486297
30,74,472.316605
30,75,528.028237
30,76,557.455600
30,77,637.203086
30,78,716.107288
30,79,763.182506
30,80,402.720966
30,81,414.286567
30,82,405.517912
30,83,468.150165
30,84,505.497610
30,85,558.515440
30,86,625.132891
30,87,691.283135
30,88,753.739642
30,89,820.328615
30,90,447.680681
30,91,469.911336
30,92,496.001417
30,93,528.260842
30,94,599.321498
30,95,628.550086
30,96,684.847187
30,97,733.242872
30,98,794.535311
30,99,859.585877
31,32,96.061492
31,33,131.847983
31,34,243.519529
31,35,282.836654
31,36,388.130125
31,37,476.587031
31,38,540.836640
31,39,625.523835
31,40,90.488349
31,41,60.016332
31,42,107.854438
31,43,147.819603
31,44,230.609105
31,45,304.842361
31,46,374.628935
31,47,454.356425
31,48,559.493185
31,49,609.971613
31,50,133.548748
31,51,159.287242
31,52,149.204019
31,53,195.497511
31,54,272.991912
31,55,343.251784
31,56,401.452136
31,57,499.859030
31,58,541.617486
31,59,651.750272
31,60,228.518406
31,61,198.377632
31,62,233.673903
31,63,258.516175
31,64,325.471523
31,65,407.991299
31,66,436.918417
31,67,540.509245
31,68,573.352646
31,69,667.418386
31,70,266.361327
31,71,286.570527
31,72,298.748398
31,73,328.137024
31,74,399.231664
31,75,451.781960
31,76,478.002813
31,77,557.611659
31,78,635.146015
31,79,682.270147
31,80,378.194617
31,81,375.824208
31,82,352.359229
31,83,407.544245
31,84,435.965077
31,85,484.353111
31,86,549.246287
31,87,612.633302
31,88,674.736264
31,89,739.849943
31,90,422.120069
31,91,429.308552
31,92,442.979687
31,93,469.238879
31,94,532.102231
31,95,558.146058
31,96,609.855538
31,97,656.621965
31,98,717.178280
31,99,780.640087
32,33,38.651164
32,34,148.378106
32,35,188.133094
32,36,293.475652
32,37,381.261266
32,38,445.965983
32,39,529.901102
32,40,173.900410
32,41,118.775096
32,42,85.322282
32,43,80.070930
32,44,142.010602
32,45,215.684925
32,46,286.911614
32,47,363.914010
32,48,468.121286
32,49,516.131201
32,50,200.836933
32,51,178.126207
32,52,126.125899
32,53,151.249212
32,54,198.106956
32,55,261.944617
32,56,317.345081
32,57,411.269110
32,58,453.823993
32,59,560.945163
32,60,279.969633
32,61,230.009208
32,62,218.029613
32,63,229.215883
32,64,275.190047
32,65,342.183466
32,66,364.051187
32,67,460.102800
32,68,490.531190
32,69,582.483274
32,70,302.900697
32,71,301.575734
32,72,289.759012
32,73,299.367852
32,74,355.105794
32,75,396.831388
32,76,410.567781
32,77,488.582115
32,78,557.573010
32,79,604.879375
32,80,415.271891
32,81,395.941701
32,82,351.925147
32,83,391.070253
32,84,399.622109
32,85,434.890483
32,86,493.613301
32,87,546.992589
32,88,607.216921
32,89,665.108603
32,90,456.132977
32,91,444.063210
32,92,438.471709
32,93,453.409710
32,94,498.389613
32,95,516.761014
32,96,555.985645
32,97,597.457902
32,98,655.181053
32,99,712.698466
33,34,111.740628
33,35,150.994979
33,36,256.317962
33,37,344.772450
33,38,409.003763
33,39,493.822224
33,40,202.339855
33,41,143.834262
33,42,88.046820
33,43,56.230656
33,44,103.438115
33,45,177.033763
33,46,248.275708
33,47,325.374032
33,48,429.740945
33,49,478.513062
33,50,222.216769
33,51,182.849340
33,52,119.008437
33,53,130.821321
33,54,162.496238
33,55,224.153623
33,56,278.987563
33,57,372.624479
33,58,415.172878
33,59,522.494150
33,60,292.324282
33,61,236.413032
33,62,205.855723
33,63,210.788624
33,64,247.036650
33,65,307.962510
33,66,327.786167
33,67,422.105386
33,68,452.189048
33,69,543.921718
33,70,308.583055
33,71,298.620803
33,72,277.501190
33,73,278.978275
33,74,327.969146
33,75,365.595769
33,76,375.526850
33,77,452.879396
33,78,519.944856
33,79,567.242441
33,80,418.916917
33,81,392.958453
33,82,341.547964
33,83,373.734409
33,84,374.757853
33,85,405.169364
33,86,461.609742
33,87,511.999891
33,88,571.636595
33,89,627.898135
33,90,457.960274
33,91,438.206722
33,92,425.095481
33,93,435.524676
33,94,473.576559
33,95,489.197837
33,96,524.262371
33,97,564.074387
33,98,620.903947
33,99,676.870267
34,35,40.050548
34,36,145.155285
34,37,233.069426
34,38,297.589653
34,39,382.083584
34,40,310.819834
34,41,250.988016
34,42,180.094701
34,43,123.050096
34,44,48.707972
34,45,83.754248
34,46,152.132853
34,47,220.871723
34,48,322.726381
34,49,368.088934
34,50,323.406169
34,51,262.903806
34,52,189.004902
34,53,166.849632
34,54,118.664753
34,55,146.645786
34,56,189.249591
34,57,270.712316
34,58,313.990711
34,59,415.868442
34,60,378.341130
34,61,314.976721
34,62,247.822807
34,63,234.337538
34,64,229.361693
34,65,252.716086
34,66,257.402826
34,67,333.360829
34,68,358.650007
34,69,445.720430
34,70,381.844668
34,71,354.085985
34,72,311.126796
34,73,287.579332
34,74,306.771942
34,75,323.243283
34,76,311.468234
34,77,382.049571
34,78,433.449831
34,79,480.143477
34,80,483.904462
34,81,443.597095
34,82,375.674205
34,83,385.346739
34,84,359.751878
34,85,368.094386
34,86,411.449726
34,87,444.288103
34,88,499.314848
34,89,543.760293
34,90,517.785183
34,91,479.925867
34,92,446.434977
34,93,442.359065
34,94,454.336089
34,95,458.382629
34,96,473.764040
34,97,504.343132
34,98,555.453380
34,99,601.749293
35,36,105.365965
35,37,193.990685
35,38,258.010716
35,39,343.306645
35,40,347.669387
35,41,287.606736
35,42,213.834764
35,43,155.694230
35,44,67.792792
35,45,57.371501
35,46,117.761145
35,47,181.895611
35,48,282.930083
35,49,328.112017
35,50,357.372035
35,51,291.107084
35,52,217.106799
35,53,187.421172
35,54,116.407872
35,55,122.836349
35,56,156.900590
35,57,232.332426
35,58,275.670705
35,59,376.080901
35,60,406.600145
35,61,341.661483
35,62,265.052610
35,63,246.251800
35,64,226.730812
35,65,233.691007
35,66,231.799073
35,67,299.188288
35,68,322.614136
35,69,407.920102
35,70,405.777975
35,71,372.569153
35,72,323.378018
35,73,291.971348
35,74,299.518017
35,75,307.347597
35,76,287.218879
35,77,354.099671
35,78,399.427253
35,79,445.708783
35,80,503.841982
35,81,459.008060
35,82,386.520178
35,83,388.111648
35,84,353.403618
35,85,353.255155
35,86,390.937774
35,87,416.883379
35,88,469.855755
35,89,510.064568
35,90,535.593598
35,91,491.773667
35,92,451.570640
35,93,442.389585
35,94,444.719531
35,95,444.453025
35,96,452.399566
35,97,479.345278
35,98,528.082555
35,99,570.837348
36,37,89.960673
36,38,152.729464
36,39,239.276503
36,40,450.612076
36,41,390.498282
36,42,314.068029
36,43,255.932754
36,44,164.416298
36,45,101.507623
36,46,83.050826
36,47,93.498844
36,48,182.898438
36,49,223.125592
36,50,456.466951
36,51,382.486132
36,52,310.215369
36,53,271.421692
36,54,175.249447
36,55,129.096710
36,56,116.473024
36,57,144.731065
36,58,186.491867
36,59,275.401105
36,60,496.257266
36,61,429.640530
36,62,339.239897
36,63,311.927911
36,64,264.489052
36,65,227.559667
36,66,204.071529
36,67,230.398858
36,68,244.013502
36,69,318.635033
36,70,487.830451
36,71,445.178259
36,72,385.518369
36,73,339.514667
36,74,319.245088
36,75,302.914952
36,76,258.130768
36,77,307.327792
36,78,327.317060
36,79,370.783175
36,80,576.673842
36,81,523.424250
36,82,443.356858
36,83,427.030380
36,84,371.869689
36,85,348.708526
36,86,367.302387
36,87,369.311815
36,88,413.353634
36,89,436.917095
36,90,603.610642
36,91,547.920150
36,92,493.728989
36,93,472.783956
36,94,450.346060
36,95,438.129531
36,96,423.552159
36,97,437.918625
36,98,477.471683
36,99,507.093351
37,38,66.310192
37,39,149.452595
37,40,540.491863
37,41,480.371451
37,42,404.011900
37,43,345.891740
37,44,254.366586
37,45,188.939198
37,46,147.645243
37,47,93.472340
37,48,122.692864
37,49,141.426567
37,50,546.241811
37,51,470.797553
37,52,399.220022
37,53,358.647879
37,54,258.835466
37,55,200.169830
37,56,163.020192
37,57,122.641032
37,58,151.270437
37,59,206.544388
37,60,583.658348
37,61,516.768006
37,62,422.450374
37,63,392.455841
37,64,334.725997
37,65,275.913991
37,66,239.709507
37,67,219.937130
37,68,218.246269
37,69,270.114653
37,70,572.560502
37,71,526.400352
37,72,462.993090
37,73,411.266866
37,74,376.695486
37,75,345.530684
37,76,285.540946
37,77,313.558456
37,78,303.157326
37,79,340.450653
37,80,656.866836
37,81,600.008874
37,82,517.251445
37,83,491.659694
37,84,426.033745
37,85,388.290787
37,86,390.711312
37,87,370.398659
37,88,402.771366
37,89,406.035703
37,90,681.270135
37,91,619.934056
37,92,558.739267
37,93,531.178355
37,94,492.828636
37,95,472.165486
37,96,439.578085
37,97,441.661212
37,98,470.518466
37,99,485.052172
38,39,90.532672
38,40,602.284151
38,41,542.246625
38,42,464.649731
38,43,406.941375
38,44,315.538839
38,45,246.395313
38,46,193.621003
38,47,118.329563
38,48,80.814822
38,49,75.987393
38,50,605.542809
38,51,526.714591
38,52,456.757244
38,53,413.527360
38,54,311.041460
38,55,245.283204
38,56,197.024507
38,57,118.872700
38,58,128.150804
38,59,147.666813
38,60,637.645707
38,61,570.580380
38,62,471.951131
38,63,439.514161
38,64,373.850846
38,65,301.088180
38,66,258.446908
38,67,207.062892
38,68,193.443604
38,69,223.740652
38,70,622.851280
38,71,572.893025
38,72,506.253454
38,73,450.053950
38,74,404.660445
38,75,363.342820
38,76,295.226018
